#tmax5dt0.001size17latspc8temp0.728
time,temp,KE,PE,total energy
3.051, 0.769051, 382.844, -383.401, -0.557597
3.052, 0.768655, 382.729, -383.287, -0.557597
3.053, 0.768253, 382.613, -383.17, -0.557597
3.054, 0.767846, 382.495, -383.053, -0.557596
3.055, 0.767438, 382.377, -382.935, -0.557596
3.056, 0.76703, 382.259, -382.817, -0.557596
3.057, 0.766624, 382.142, -382.7, -0.557596
3.058, 0.766223, 382.026, -382.584, -0.557596
3.059, 0.765828, 381.912, -382.469, -0.557596
3.06, 0.765441, 381.8, -382.358, -0.557596
3.061, 0.765065, 381.691, -382.249, -0.557596
3.062, 0.764701, 381.586, -382.144, -0.557596
3.063, 0.764351, 381.485, -382.042, -0.557595
3.064, 0.764016, 381.388, -381.946, -0.557595
3.065, 0.763698, 381.296, -381.854, -0.557595
3.066, 0.763398, 381.21, -381.767, -0.557595
3.067, 0.763117, 381.128, -381.686, -0.557595
3.068, 0.762855, 381.053, -381.61, -0.557595
3.069, 0.762613, 380.983, -381.54, -0.557595
3.07, 0.762391, 380.918, -381.476, -0.557595
3.071, 0.762188, 380.86, -381.417, -0.557595
3.072, 0.762005, 380.807, -381.364, -0.557595
3.073, 0.761839, 380.759, -381.317, -0.557596
3.074, 0.76169, 380.716, -381.274, -0.557596
3.075, 0.761557, 380.678, -381.235, -0.557596
3.076, 0.761438, 380.643, -381.201, -0.557596
3.077, 0.761331, 380.612, -381.17, -0.557596
3.078, 0.761233, 380.584, -381.142, -0.557596
3.079, 0.761144, 380.558, -381.116, -0.557596
3.08, 0.76106, 380.534, -381.092, -0.557596
3.081, 0.760979, 380.511, -381.068, -0.557597
3.082, 0.7609, 380.488, -381.045, -0.557597
3.083, 0.760819, 380.465, -381.022, -0.557597
3.084, 0.760735, 380.44, -380.998, -0.557597
3.085, 0.760646, 380.415, -380.972, -0.557597
3.086, 0.76055, 380.387, -380.945, -0.557597
3.087, 0.760446, 380.357, -380.914, -0.557597
3.088, 0.760331, 380.324, -380.881, -0.557597
3.089, 0.760205, 380.287, -380.845, -0.557597
3.09, 0.760067, 380.248, -380.805, -0.557597
3.091, 0.759917, 380.204, -380.762, -0.557597
3.092, 0.759753, 380.157, -380.714, -0.557597
3.093, 0.759576, 380.105, -380.663, -0.557597
3.094, 0.759385, 380.05, -380.608, -0.557597
3.095, 0.75918, 379.991, -380.549, -0.557597
3.096, 0.758963, 379.928, -380.486, -0.557597
3.097, 0.758732, 379.862, -380.419, -0.557597
3.098, 0.75849, 379.792, -380.349, -0.557597
3.099, 0.758237, 379.718, -380.276, -0.557597
3.1, 0.757973, 379.642, -380.2, -0.557597
3.101, 0.7577, 379.563, -380.121, -0.557597
3.102, 0.757418, 379.482, -380.039, -0.557597
3.103, 0.757128, 379.398, -379.956, -0.557597
3.104, 0.756832, 379.312, -379.87, -0.557597
3.105, 0.756529, 379.225, -379.782, -0.557597
3.106, 0.756222, 379.136, -379.694, -0.557597
3.107, 0.75591, 379.046, -379.604, -0.557597
3.108, 0.755595, 378.955, -379.512, -0.557597
3.109, 0.755277, 378.863, -379.42, -0.557597
3.11, 0.754956, 378.77, -379.328, -0.557597
3.111, 0.754633, 378.677, -379.234, -0.557597
3.112, 0.754308, 378.583, -379.141, -0.557597
3.113, 0.753982, 378.489, -379.046, -0.557597
3.114, 0.753654, 378.394, -378.951, -0.557597
3.115, 0.753324, 378.298, -378.856, -0.557597
3.116, 0.752992, 378.203, -378.76, -0.557597
3.117, 0.752658, 378.106, -378.664, -0.557597
3.118, 0.752322, 378.009, -378.567, -0.557597
3.119, 0.751982, 377.911, -378.468, -0.557597
3.12, 0.751639, 377.812, -378.369, -0.557597
3.121, 0.751292, 377.711, -378.269, -0.557597
3.122, 0.750941, 377.61, -378.167, -0.557597
3.123, 0.750584, 377.507, -378.064, -0.557597
3.124, 0.750221, 377.402, -377.959, -0.557597
3.125, 0.749851, 377.295, -377.853, -0.557597
3.126, 0.749475, 377.186, -377.744, -0.557597
3.127, 0.74909, 377.075, -377.633, -0.557597
3.128, 0.748698, 376.962, -377.519, -0.557597
3.129, 0.748297, 376.846, -377.404, -0.557597
3.13, 0.747888, 376.728, -377.285, -0.557598
3.131, 0.747469, 376.607, -377.164, -0.557598
3.132, 0.747042, 376.483, -377.041, -0.557598
3.133, 0.746606, 376.357, -376.915, -0.557598
3.134, 0.746162, 376.229, -376.786, -0.557598
3.135, 0.745709, 376.098, -376.656, -0.557598
3.136, 0.745249, 375.965, -376.523, -0.557598
3.137, 0.744782, 375.83, -376.388, -0.557597
3.138, 0.744309, 375.693, -376.251, -0.557597
3.139, 0.743832, 375.555, -376.113, -0.557597
3.14, 0.743351, 375.416, -375.974, -0.557597
3.141, 0.742868, 375.277, -375.834, -0.557597
3.142, 0.742385, 375.137, -375.695, -0.557597
3.143, 0.741903, 374.998, -375.555, -0.557597
3.144, 0.741423, 374.859, -375.417, -0.557597
3.145, 0.740949, 374.722, -375.28, -0.557597
3.146, 0.740482, 374.587, -375.145, -0.557597
3.147, 0.740023, 374.454, -375.012, -0.557597
3.148, 0.739575, 374.325, -374.882, -0.557597
3.149, 0.739139, 374.199, -374.757, -0.557596
3.15, 0.738718, 374.077, -374.635, -0.557596
3.151, 0.738314, 373.96, -374.518, -0.557596
3.152, 0.737928, 373.849, -374.406, -0.557596
3.153, 0.737562, 373.743, -374.301, -0.557596
3.154, 0.737217, 373.643, -374.201, -0.557596
3.155, 0.736895, 373.55, -374.108, -0.557596
3.156, 0.736596, 373.464, -374.022, -0.557596
3.157, 0.736322, 373.385, -373.942, -0.557596
3.158, 0.736074, 373.313, -373.87, -0.557596
3.159, 0.73585, 373.248, -373.806, -0.557596
3.16, 0.735653, 373.191, -373.749, -0.557596
3.161, 0.735481, 373.142, -373.699, -0.557596
3.162, 0.735334, 373.099, -373.657, -0.557596
3.163, 0.735211, 373.064, -373.621, -0.557596
3.164, 0.735112, 373.035, -373.593, -0.557596
3.165, 0.735035, 373.013, -373.57, -0.557596
3.166, 0.734979, 372.997, -373.554, -0.557596
3.167, 0.734941, 372.986, -373.543, -0.557597
3.168, 0.734921, 372.98, -373.538, -0.557597
3.169, 0.734916, 372.978, -373.536, -0.557597
3.17, 0.734923, 372.981, -373.538, -0.557597
3.171, 0.734942, 372.986, -373.544, -0.557597
3.172, 0.734968, 372.994, -373.551, -0.557597
3.173, 0.735001, 373.003, -373.561, -0.557597
3.174, 0.735037, 373.014, -373.572, -0.557598
3.175, 0.735075, 373.025, -373.582, -0.557598
3.176, 0.735112, 373.035, -373.593, -0.557598
3.177, 0.735145, 373.045, -373.603, -0.557598
3.178, 0.735174, 373.054, -373.611, -0.557598
3.179, 0.735195, 373.06, -373.617, -0.557598
3.18, 0.735208, 373.063, -373.621, -0.557598
3.181, 0.73521, 373.064, -373.622, -0.557599
3.182, 0.735201, 373.062, -373.619, -0.557599
3.183, 0.73518, 373.055, -373.613, -0.557599
3.184, 0.735145, 373.045, -373.603, -0.557599
3.185, 0.735096, 373.031, -373.589, -0.557599
3.186, 0.735032, 373.013, -373.57, -0.557599
3.187, 0.734953, 372.99, -373.548, -0.557599
3.188, 0.73486, 372.963, -373.521, -0.557599
3.189, 0.734753, 372.932, -373.49, -0.557599
3.19, 0.734631, 372.897, -373.454, -0.557599
3.191, 0.734496, 372.858, -373.415, -0.557599
3.192, 0.734348, 372.815, -373.373, -0.557599
3.193, 0.734187, 372.769, -373.326, -0.557599
3.194, 0.734016, 372.719, -373.277, -0.557598
3.195, 0.733834, 372.666, -373.224, -0.557598
3.196, 0.733642, 372.611, -373.169, -0.557598
3.197, 0.733442, 372.553, -373.111, -0.557598
3.198, 0.733234, 372.493, -373.051, -0.557598
3.199, 0.73302, 372.431, -372.989, -0.557598
3.2, 0.7328, 372.367, -372.925, -0.557598
3.201, 0.732575, 372.302, -372.86, -0.557598
3.202, 0.732346, 372.236, -372.794, -0.557598
3.203, 0.732113, 372.169, -372.727, -0.557598
3.204, 0.731878, 372.101, -372.658, -0.557598
3.205, 0.73164, 372.032, -372.59, -0.557598
3.206, 0.731401, 371.963, -372.521, -0.557598
3.207, 0.73116, 371.893, -372.451, -0.557598
3.208, 0.730919, 371.824, -372.381, -0.557598
3.209, 0.730677, 371.754, -372.311, -0.557598
3.21, 0.730434, 371.684, -372.241, -0.557598
3.211, 0.730192, 371.614, -372.171, -0.557598
3.212, 0.72995, 371.544, -372.101, -0.557598
3.213, 0.729708, 371.474, -372.031, -0.557598
3.214, 0.729467, 371.404, -371.962, -0.557598
3.215, 0.729227, 371.335, -371.892, -0.557598
3.216, 0.728987, 371.265, -371.823, -0.557598
3.217, 0.728749, 371.197, -371.754, -0.557598
3.218, 0.728513, 371.128, -371.686, -0.557598
3.219, 0.728279, 371.061, -371.618, -0.557598
3.22, 0.728046, 370.994, -371.551, -0.557598
3.221, 0.727817, 370.927, -371.485, -0.557598
3.222, 0.72759, 370.862, -371.419, -0.557598
3.223, 0.727366, 370.797, -371.355, -0.557598
3.224, 0.727146, 370.733, -371.291, -0.557598
3.225, 0.726931, 370.671, -371.229, -0.557598
3.226, 0.72672, 370.61, -371.168, -0.557598
3.227, 0.726514, 370.55, -371.108, -0.557597
3.228, 0.726313, 370.493, -371.05, -0.557597
3.229, 0.726119, 370.436, -370.994, -0.557597
3.23, 0.725931, 370.382, -370.94, -0.557597
3.231, 0.72575, 370.33, -370.887, -0.557597
3.232, 0.725576, 370.279, -370.837, -0.557597
3.233, 0.72541, 370.231, -370.789, -0.557597
3.234, 0.725251, 370.186, -370.743, -0.557597
3.235, 0.725101, 370.142, -370.7, -0.557597
3.236, 0.724959, 370.101, -370.659, -0.557597
3.237, 0.724826, 370.063, -370.62, -0.557597
3.238, 0.724701, 370.027, -370.584, -0.557597
3.239, 0.724584, 369.993, -370.55, -0.557597
3.24, 0.724475, 369.961, -370.519, -0.557597
3.241, 0.724374, 369.932, -370.49, -0.557597
3.242, 0.72428, 369.905, -370.463, -0.557597
3.243, 0.724193, 369.88, -370.438, -0.557598
3.244, 0.724112, 369.856, -370.414, -0.557598
3.245, 0.724036, 369.835, -370.392, -0.557598
3.246, 0.723965, 369.814, -370.372, -0.557598
3.247, 0.723897, 369.794, -370.352, -0.557598
3.248, 0.723831, 369.775, -370.333, -0.557598
3.249, 0.723767, 369.757, -370.314, -0.557598
3.25, 0.723703, 369.738, -370.296, -0.557598
3.251, 0.723639, 369.72, -370.277, -0.557598
3.252, 0.723573, 369.701, -370.258, -0.557598
3.253, 0.723504, 369.681, -370.239, -0.557598
3.254, 0.723432, 369.66, -370.218, -0.557598
3.255, 0.723355, 369.638, -370.195, -0.557598
3.256, 0.723273, 369.614, -370.172, -0.557598
3.257, 0.723185, 369.589, -370.146, -0.557598
3.258, 0.723091, 369.562, -370.119, -0.557598
3.259, 0.722991, 369.533, -370.09, -0.557598
3.26, 0.722885, 369.502, -370.06, -0.557598
3.261, 0.722773, 369.47, -370.027, -0.557598
3.262, 0.722655, 369.436, -369.993, -0.557598
3.263, 0.722532, 369.4, -369.958, -0.557598
3.264, 0.722406, 369.364, -369.921, -0.557598
3.265, 0.722277, 369.326, -369.884, -0.557598
3.266, 0.722147, 369.289, -369.846, -0.557598
3.267, 0.722017, 369.251, -369.809, -0.557598
3.268, 0.721889, 369.214, -369.772, -0.557598
3.269, 0.721766, 369.179, -369.736, -0.557598
3.27, 0.72165, 369.145, -369.702, -0.557597
3.271, 0.721543, 369.114, -369.671, -0.557597
3.272, 0.721447, 369.086, -369.644, -0.557597
3.273, 0.721366, 369.063, -369.62, -0.557597
3.274, 0.721303, 369.044, -369.602, -0.557597
3.275, 0.721259, 369.032, -369.589, -0.557596
3.276, 0.721238, 369.026, -369.583, -0.557596
3.277, 0.721243, 369.027, -369.584, -0.557596
3.278, 0.721276, 369.036, -369.594, -0.557596
3.279, 0.72134, 369.055, -369.612, -0.557596
3.28, 0.721438, 369.083, -369.641, -0.557596
3.281, 0.721572, 369.122, -369.679, -0.557595
3.282, 0.721744, 369.171, -369.729, -0.557595
3.283, 0.721956, 369.233, -369.79, -0.557595
3.284, 0.722209, 369.306, -369.863, -0.557595
3.285, 0.722506, 369.392, -369.949, -0.557595
3.286, 0.722848, 369.49, -370.048, -0.557595
3.287, 0.723234, 369.602, -370.16, -0.557595
3.288, 0.723667, 369.727, -370.285, -0.557595
3.289, 0.724146, 369.865, -370.423, -0.557595
3.29, 0.72467, 370.017, -370.575, -0.557595
3.291, 0.725241, 370.182, -370.739, -0.557595
3.292, 0.725856, 370.36, -370.917, -0.557595
3.293, 0.726516, 370.55, -371.108, -0.557595
3.294, 0.727218, 370.753, -371.311, -0.557595
3.295, 0.727962, 370.968, -371.526, -0.557595
3.296, 0.728746, 371.195, -371.752, -0.557595
3.297, 0.729567, 371.432, -371.99, -0.557595
3.298, 0.730424, 371.68, -372.238, -0.557595
3.299, 0.731315, 371.938, -372.495, -0.557595
3.3, 0.732237, 372.204, -372.762, -0.557596
3.301, 0.733188, 372.479, -373.037, -0.557596
3.302, 0.734166, 372.761, -373.319, -0.557596
3.303, 0.735167, 373.051, -373.608, -0.557596
3.304, 0.73619, 373.347, -373.904, -0.557596
3.305, 0.737232, 373.648, -374.205, -0.557596
3.306, 0.73829, 373.954, -374.511, -0.557596
3.307, 0.739362, 374.264, -374.821, -0.557597
3.308, 0.740447, 374.577, -375.134, -0.557597
3.309, 0.74154, 374.893, -375.451, -0.557597
3.31, 0.742641, 375.211, -375.769, -0.557597
3.311, 0.743747, 375.531, -376.089, -0.557597
3.312, 0.744857, 375.852, -376.409, -0.557597
3.313, 0.745968, 376.173, -376.73, -0.557597
3.314, 0.747079, 376.494, -377.051, -0.557597
3.315, 0.748187, 376.814, -377.372, -0.557597
3.316, 0.749293, 377.134, -377.691, -0.557597
3.317, 0.750393, 377.452, -378.009, -0.557597
3.318, 0.751488, 377.768, -378.326, -0.557597
3.319, 0.752576, 378.083, -378.64, -0.557597
3.32, 0.753656, 378.395, -378.952, -0.557597
3.321, 0.754727, 378.704, -379.262, -0.557597
3.322, 0.755789, 379.011, -379.569, -0.557597
3.323, 0.756841, 379.315, -379.873, -0.557597
3.324, 0.757882, 379.616, -380.174, -0.557597
3.325, 0.758913, 379.914, -380.472, -0.557597
3.326, 0.759934, 380.209, -380.767, -0.557597
3.327, 0.760944, 380.501, -381.059, -0.557597
3.328, 0.761945, 380.79, -381.348, -0.557597
3.329, 0.762935, 381.076, -381.634, -0.557597
3.33, 0.763917, 381.36, -381.918, -0.557597
3.331, 0.76489, 381.641, -382.199, -0.557597
3.332, 0.765855, 381.92, -382.478, -0.557597
3.333, 0.766814, 382.197, -382.755, -0.557597
3.334, 0.767767, 382.473, -383.03, -0.557597
3.335, 0.768715, 382.747, -383.304, -0.557597
3.336, 0.76966, 383.02, -383.577, -0.557597
3.337, 0.770603, 383.292, -383.85, -0.557596
3.338, 0.771544, 383.564, -384.122, -0.557596
3.339, 0.772485, 383.836, -384.394, -0.557596
3.34, 0.773427, 384.108, -384.666, -0.557596
3.341, 0.77437, 384.381, -384.938, -0.557596
3.342, 0.775316, 384.654, -385.212, -0.557596
3.343, 0.776265, 384.928, -385.486, -0.557596
3.344, 0.777217, 385.203, -385.761, -0.557596
3.345, 0.778173, 385.48, -386.037, -0.557596
3.346, 0.779131, 385.757, -386.314, -0.557596
3.347, 0.780093, 386.034, -386.592, -0.557596
3.348, 0.781056, 386.313, -386.87, -0.557596
3.349, 0.782019, 386.591, -387.149, -0.557596
3.35, 0.782982, 386.87, -387.427, -0.557596
3.351, 0.783943, 387.147, -387.705, -0.557596
3.352, 0.784898, 387.423, -387.981, -0.557596
3.353, 0.785847, 387.698, -388.255, -0.557597
3.354, 0.786786, 387.969, -388.526, -0.557597
3.355, 0.787712, 388.237, -388.794, -0.557597
3.356, 0.788622, 388.5, -389.057, -0.557597
3.357, 0.789513, 388.757, -389.315, -0.557597
3.358, 0.790381, 389.008, -389.566, -0.557597
3.359, 0.791223, 389.252, -389.809, -0.557598
3.36, 0.792035, 389.486, -390.044, -0.557598
3.361, 0.792813, 389.711, -390.269, -0.557598
3.362, 0.793555, 389.926, -390.483, -0.557598
3.363, 0.794255, 390.128, -390.686, -0.557599
3.364, 0.794911, 390.318, -390.875, -0.557599
3.365, 0.795519, 390.493, -391.051, -0.557599
3.366, 0.796076, 390.655, -391.212, -0.557599
3.367, 0.79658, 390.8, -391.358, -0.557599
3.368, 0.797027, 390.929, -391.487, -0.557599
3.369, 0.797415, 391.042, -391.599, -0.557599
3.37, 0.797742, 391.136, -391.694, -0.5576
3.371, 0.798005, 391.212, -391.77, -0.5576
3.372, 0.798204, 391.27, -391.827, -0.5576
3.373, 0.798336, 391.308, -391.866, -0.5576
3.374, 0.798402, 391.327, -391.884, -0.5576
3.375, 0.798399, 391.326, -391.884, -0.5576
3.376, 0.798329, 391.306, -391.863, -0.5576
3.377, 0.79819, 391.266, -391.823, -0.5576
3.378, 0.797982, 391.206, -391.763, -0.5576
3.379, 0.797708, 391.126, -391.684, -0.5576
3.38, 0.797366, 391.027, -391.585, -0.5576
3.381, 0.796959, 390.91, -391.467, -0.5576
3.382, 0.796488, 390.774, -391.331, -0.557599
3.383, 0.795954, 390.619, -391.177, -0.557599
3.384, 0.795359, 390.447, -391.005, -0.557599
3.385, 0.794706, 390.259, -390.816, -0.557599
3.386, 0.793998, 390.054, -390.611, -0.557599
3.387, 0.793236, 389.834, -390.391, -0.557599
3.388, 0.792424, 389.599, -390.156, -0.557598
3.389, 0.791564, 389.35, -389.908, -0.557598
3.39, 0.790661, 389.089, -389.647, -0.557598
3.391, 0.789718, 388.817, -389.374, -0.557598
3.392, 0.788739, 388.534, -389.091, -0.557597
3.393, 0.787727, 388.241, -388.799, -0.557597
3.394, 0.786686, 387.94, -388.498, -0.557597
3.395, 0.785621, 387.632, -388.19, -0.557597
3.396, 0.784536, 387.319, -387.876, -0.557596
3.397, 0.783436, 387.001, -387.558, -0.557596
3.398, 0.782324, 386.679, -387.237, -0.557596
3.399, 0.781206, 386.356, -386.914, -0.557596
3.4, 0.780085, 386.032, -386.59, -0.557595
3.401, 0.778967, 385.709, -386.266, -0.557595
3.402, 0.777855, 385.387, -385.945, -0.557595
3.403, 0.776755, 385.069, -385.627, -0.557594
3.404, 0.77567, 384.756, -385.313, -0.557594
3.405, 0.774605, 384.448, -385.006, -0.557594
3.406, 0.773564, 384.147, -384.704, -0.557594
3.407, 0.77255, 383.854, -384.411, -0.557593
3.408, 0.771567, 383.57, -384.127, -0.557593
3.409, 0.770619, 383.296, -383.853, -0.557593
3.41, 0.769709, 383.033, -383.59, -0.557593
3.411, 0.768839, 382.781, -383.339, -0.557593
3.412, 0.768012, 382.542, -383.1, -0.557593
3.413, 0.767232, 382.317, -382.874, -0.557593
3.414, 0.766498, 382.105, -382.662, -0.557592
3.415, 0.765814, 381.907, -382.464, -0.557592
3.416, 0.76518, 381.723, -382.281, -0.557592
3.417, 0.764597, 381.555, -382.113, -0.557592
3.418, 0.764066, 381.402, -381.959, -0.557592
3.419, 0.763587, 381.263, -381.821, -0.557592
3.42, 0.76316, 381.14, -381.697, -0.557592
3.421, 0.762785, 381.031, -381.589, -0.557592
3.422, 0.762461, 380.938, -381.495, -0.557592
3.423, 0.762187, 380.859, -381.416, -0.557593
3.424, 0.761963, 380.794, -381.351, -0.557593
3.425, 0.761786, 380.743, -381.3, -0.557593
3.426, 0.761655, 380.705, -381.263, -0.557593
3.427, 0.761569, 380.68, -381.238, -0.557593
3.428, 0.761525, 380.668, -381.225, -0.557593
3.429, 0.761523, 380.667, -381.224, -0.557593
3.43, 0.761559, 380.677, -381.235, -0.557593
3.431, 0.761631, 380.698, -381.256, -0.557594
3.432, 0.761738, 380.729, -381.287, -0.557594
3.433, 0.761878, 380.77, -381.327, -0.557594
3.434, 0.762048, 380.819, -381.377, -0.557594
3.435, 0.762247, 380.876, -381.434, -0.557594
3.436, 0.762472, 380.941, -381.499, -0.557594
3.437, 0.762721, 381.013, -381.571, -0.557594
3.438, 0.762993, 381.092, -381.65, -0.557594
3.439, 0.763285, 381.177, -381.734, -0.557595
3.44, 0.763597, 381.267, -381.824, -0.557595
3.441, 0.763926, 381.362, -381.92, -0.557595
3.442, 0.764271, 381.462, -382.019, -0.557595
3.443, 0.764631, 381.566, -382.123, -0.557595
3.444, 0.765004, 381.674, -382.231, -0.557595
3.445, 0.76539, 381.785, -382.343, -0.557595
3.446, 0.765786, 381.9, -382.457, -0.557595
3.447, 0.766192, 382.017, -382.574, -0.557595
3.448, 0.766607, 382.137, -382.694, -0.557595
3.449, 0.76703, 382.259, -382.817, -0.557595
3.45, 0.76746, 382.383, -382.941, -0.557595
3.451, 0.767896, 382.51, -383.067, -0.557595
3.452, 0.768338, 382.637, -383.195, -0.557595
3.453, 0.768784, 382.766, -383.324, -0.557595
3.454, 0.769234, 382.896, -383.454, -0.557596
3.455, 0.769687, 383.027, -383.585, -0.557596
3.456, 0.770142, 383.158, -383.716, -0.557596
3.457, 0.770597, 383.29, -383.848, -0.557596
3.458, 0.771053, 383.422, -383.98, -0.557596
3.459, 0.771509, 383.554, -384.111, -0.557596
3.46, 0.771962, 383.685, -384.242, -0.557596
3.461, 0.772412, 383.815, -384.372, -0.557596
3.462, 0.772858, 383.944, -384.501, -0.557596
3.463, 0.773299, 384.071, -384.629, -0.557596
3.464, 0.773734, 384.197, -384.754, -0.557596
3.465, 0.77416, 384.32, -384.878, -0.557596
3.466, 0.774578, 384.441, -384.998, -0.557596
3.467, 0.774984, 384.558, -385.116, -0.557596
3.468, 0.775379, 384.672, -385.23, -0.557597
3.469, 0.77576, 384.783, -385.34, -0.557597
3.47, 0.776126, 384.888, -385.446, -0.557597
3.471, 0.776475, 384.989, -385.547, -0.557597
3.472, 0.776806, 385.085, -385.643, -0.557597
3.473, 0.777118, 385.175, -385.733, -0.557597
3.474, 0.777407, 385.259, -385.816, -0.557597
3.475, 0.777674, 385.336, -385.894, -0.557597
3.476, 0.777917, 385.406, -385.964, -0.557597
3.477, 0.778133, 385.469, -386.026, -0.557598
3.478, 0.778321, 385.523, -386.081, -0.557598
3.479, 0.778481, 385.569, -386.127, -0.557598
3.48, 0.77861, 385.607, -386.164, -0.557598
3.481, 0.778707, 385.635, -386.192, -0.557598
3.482, 0.778771, 385.653, -386.211, -0.557598
3.483, 0.7788, 385.662, -386.219, -0.557598
3.484, 0.778794, 385.66, -386.217, -0.557598
3.485, 0.778751, 385.647, -386.205, -0.557598
3.486, 0.77867, 385.624, -386.182, -0.557599
3.487, 0.77855, 385.589, -386.147, -0.557599
3.488, 0.778391, 385.543, -386.101, -0.557599
3.489, 0.778191, 385.486, -386.043, -0.557599
3.49, 0.777951, 385.416, -385.974, -0.557599
3.491, 0.77767, 385.335, -385.893, -0.557599
3.492, 0.777347, 385.242, -385.799, -0.557599
3.493, 0.776983, 385.136, -385.694, -0.557599
3.494, 0.776577, 385.019, -385.577, -0.557599
3.495, 0.77613, 384.89, -385.448, -0.557599
3.496, 0.775642, 384.749, -385.307, -0.557599
3.497, 0.775115, 384.597, -385.154, -0.557599
3.498, 0.774548, 384.433, -384.991, -0.557599
3.499, 0.773945, 384.258, -384.816, -0.557599
3.5, 0.773305, 384.073, -384.631, -0.557599
3.501, 0.77263, 383.879, -384.436, -0.557599
3.502, 0.771924, 383.674, -384.232, -0.557599
